kzt;usd;tyr
0,281186;52,2907;22,7053
0,284855;52,9716;22,662
0,284047;52,8213;22,6213
0,287396;53,4413;22,5052
0,285332;53,059;22,3396
0,295721;54,9908;21,9968
0,302473;56,2463;22,2417
0,301382;56,0435;22,503
0,300672;55,91;22,4822
0,294615;54,8219;22,4907
0,293117;54,5285;22,3268
0,297059;55,2679;22,0806
0,290511;54,0409;22,1558
0,289691;53,8999;21,8888
0,286629;53,3301;22,2388
0,289126;53,8006;22,459
0,287894;53,5569;22,187
0,291316;54,2081;22,2148
0,290396;54,0746;22,1807
0,293247;54,6026;22,2368
0,294375;54,8126;22,151
0,298179;55,524;21,9647
0,299883;55,8413;22,0533
0,297888;55,4756;21,9607
0,298886;55,6555;21,887
0,298614;55,6049;21,9571
0,30296;56,4112;22,1388
0,307267;57,2192;22,1056
0,307076;57,2174;21,9971
0,30577;56,9803;21,9194
0,303771;56,6685;21,8732
0,30343;56,6079;21,3849
0,305002;56,9774;21,1196
0,30292;56,6642;20,9377
0,30445;56,9504;20,6939
0,303872;56,8423;21,069
0,303874;56,8336;21,4316
0,304728;57,0025;21,626
0,304839;57,0232;21,7087
0,306628;57,3578;21,9206
0,310261;58,0374;22,2436
0,313904;58,7816;22,1669
0,321619;60,2231;22,3043
0,318891;59,7665;22,1712
0,314734;58,9906;21,9863
0,321947;60,3458;21,8121
0,333223;62,4677;21,7782
0,335269;62,9182;21,7129
0,334204;62,7184;21,8699
0,340338;63,8644;21,8826
0,340198;63,8399;21,7581
0,343292;64,4977;21,7189
0,336491;63,2098;21,7848
0,346074;65,0169;21,8262
0,340311;63,9988;21,7387
0,345332;64,9363;21,7458
0,347729;65,5034;21,7853
0,349484;65,8289;22,0428
0,333666;65,7222;21,9865
0,265139;66,9608;22,0717
0,284018;68,1216;22,0505
0,309613;70,7465;22,0017
0,295106;69,9461;21,9526
0,28332;69,3142;22,0787
0,280306;67,4473;22,0693
0,279754;66,4779;22,2296
0,27856;66,7152;21,9891
0,273773;65,3495;22,025
0,277065;66,6756;21,9601
0,279384;67,0102;21,7884
0,281423;67,685;21,658
0,281779;68,4864;21,7921
0,281225;68,7932;21,815
0,27212;67,6219;21,8025
0,269617;68,4961;21,8614
0,265009;68,0093;21,8946
0,246221;67,9571;21,8246
0,239848;67,1574;21,7454
0,224625;65,9273;21,654
0,241993;65,3623;21,6435
0,237842;65,6445;21,6327
0,244467;66,1455;21,4802
0,249952;66,1747;21,4314
0,246422;66,041;21,4896
0,247268;66,5151;21,0745
0,242738;65,6727;21,0968
0,24239;65,547;20,8312
0,244209;66,2367;20,6224
0,242588;65,7364;20,46
0,239799;65,0336;20,4336
0,243227;65,9414;20,4139
0,241472;65,6248;20,3977
0,238727;65,0962;20,1656
0,228938;62,7061;20,3212
0,227409;62,2942;20,3798
0,2231;61,2967;20,3631
0,222287;61,1535;20,3641
0,225898;62,2237;20,3278
0,228407;63,1248;20,3017
0,224949;62,2433;20,3387
0,222;61,3587;20,3063
0,22138;61,4419;20,2383
0,224274;62,162;20,1265
0,225616;62,6309;20,2332
0,225526;62,7888;20,3473
0,222805;61,9286;20,1221
0,223843;62,5038;20,3415
0,2276;63,5004;20,3688
0,233789;65,3159;20,3807
0,229781;64,1686;20,3814
0,229859;64,3742;20,2623
0,226802;63,7993;20,0177
0,225827;63,8525;20,0656
0,211471;63,3991;19,8498
0,207134;63,6832;19,9415
0,210005;64,6606;20,0729
0,210029;64,3908;20,0621
0,210598;64,5693;19,4763
0,213539;65,4541;19,5811
0,216093;66,6343;19,194
0,216027;66,4607;19,0341
0,212874;65,4799;18,9223
0,210586;64,7785;18,8555
0,21122;64,912;18,912
0,211054;64,8673;18,7503
0,213554;65,5973;18,9994
0,213687;65,621;19,0008
0,213234;65,4789;19,0895
0,2138;65,6836;18,4753
0,215644;66,2393;18,3851
0,216996;66,737;18,0419
0,215362;66,2584;18,1424
0,216847;66,7402;18,5304
0,220298;67,7691;18,8476
0,220387;67,6698;18,2745
0,223178;68,5156;17,4696
0,22499;69,3026;17,5956
0,223247;69,2;17,444
0,222822;69,2151;17,4812
0,219975;69,1755;17,6736
0,211921;70,2244;17,625
0,212874;70,8295;17,5749
0,212148;70,4012;17,42
0,212682;70,5806;17,3219
0,208848;71,3215;17,3241
0,20461;71,2553;17,3538
0,213596;71,1211;17,3189
0,214839;70,9333;17,1458
0,213522;69,5165;17,0494
0,214169;70,269;17,2023
0,212444;70,7865;16,2642
0,213745;72,5066;15,9344
0,215165;72,8827;15,5972
0,213821;72,9299;15,4032
0,213821;72,9299;15,6253
0,212064;75,9507;15,8697
0,208617;76,6041;15,7276
0,210573;76,4275;15,6527
0,210315;76,523;15,6264
0,213779;76,565;15,6277
0,208834;78,6678;15,7658
0,211793;78,4862;15,7617
0,211362;79,4614;15,5585
0,217205;83,5913;15,6135
0,209958;80,5714;15,5279
0,207712;77,7965;15,5759
0,215251;81,8394;15,8808
0,20973;78,9969;15,9213
0,20865;77,3674;16,0906
0,206961;75,1723;15,8115
0,211636;76,3264;15,9565
0,211414;77,9273;15,9697
0,212771;79,2593;15,8549
0,209873;76,4609;15,8909
0,211835;77,3409;15,9668
0,213152;76,8614;15,7678
0,218405;78,6805;15,7843
0,219733;79,0689;15,5915
0,219457;79,1144;15,5741
0,215697;79,4951;15,7016
0,215993;77,7792;16,0537
0,213512;76,245;15,9712
0,217038;77,8503;15,9117
0,215577;75,4575;16,1502
0,215908;76,3657;16,057
0,218197;77,1326;16,0427
0,218972;76,3928;15,8121
0,218496;76,3929;15,8126
0,214734;75,0903;15,7086
0,21701;75,8994;15,7834
0,212932;74,0536;15,6243
0,212619;73,6256;15,7476
0,213624;73,8242;15,8067
0,212021;73,1854;15,6788
0,209823;72,3775;15,8501
0,206677;71,0928;15,8151
0,20438;70,3067;16,0728
0,204281;70,1542;15,7887
0,205389;70,5408;15,8065
0,20429;71,0256;15,8755
0,197721;68,5598;15,892
0,197867;68,4026;15,8282
0,199157;68,8086;15,8464
0,196169;67,7764;15,7413
0,195777;67,6409;15,6376
0,198614;68,9328;15,4859
0,199448;68,4346;15,3599
0,199004;67,7807;15,42
0,19977;68,7549;15,5159
0,197297;67,6076;15,2179
0,197414;67,8552;15,1998
0,195838;67,141;15,2896
0,199556;68,6753;15,3728
0,199346;68,8901;15,2966
0,198884;68,5215;15,4051
0,198295;67,796;15,5316
0,198375;67,4662;15,3045
0,199658;67,125;15,3417
0,197589;66,3456;15,1496
0,197064;65,7662;15,2933
0,198627;66,4954;15,4506
0,197651;66,0452;15,4264
0,200568;68,2724;15,5724
0,195205;65,6474;15,564
0,195539;66,0364;15,6892
0,195665;65,0254;16,0066
0,197712;66,2198;16,0238
0,19949;66,6295;16,1231
0,199418;66,4559;16,1493
0,196926;65,1618;16,2562
0,196717;65,1133;16,4028
0,196618;64,3334;16,0955
0,199259;66,1718;15,9873
0,196657;65,8918;15,9253
0,197768;66,1928;15,8682
0,198586;66,3277;15,8636
0,19882;66,2428;15,9261
0,197101;64,9607;15,8858
0,197375;64,9306;15,8871
0,198057;64,8895;15,826
0,196542;64,5138;15,8285
0,197113;65,0641;15,7941
0,197745;66,211;15,7505
0,197882;66,3775;15,8816
0,199185;67,0475;15,8379
0,199237;67,0493;15,8124
0,196087;65,8949;16,0139
0,195682;65,2062;16,0008
0,196853;66,0413;16,0388
0,196367;66,0825;16,1564
0,19654;65,9962;16,0211
0,197661;66,6156;16,0843
0,197582;66,7491;16,0772
0,19798;66,8529;16,1442
0,196331;65,7894;16,1533
0,195412;65,2089;16,2064
0,1951;64,6797;16,4125
0,192755;63,7402;16,4106
0,193227;64,7077;16,5289
0,194956;66,0306;16,6416
0,194959;65,9156;16,9219
0,194734;65,8618;17,0779
0,193252;65,4398;17,0272
0,191498;64,1509;16,8865
0,191251;64,1743;16,8515
0,189088;63,7162;16,9152
0,191233;64,3212;16,8287
0,1937;65,5287;16,8711
0,192087;65,0588;16,7218
0,190956;64,8095;16,6938
0,18955;64,2575;16,6203
0,189448;64,1755;16,6416
0,189331;64,0165;16,6009
0,188641;63,6844;16,7272
0,190637;64,2676;16,684
0,191691;64,6304;16,7883
0,189752;64,05;16,8317
0,189917;64,2488;16,793
0,190274;64,2024;16,6805
0,188671;63,9029;16,8093
0,188513;63,8531;16,7506
0,187599;63,5773;16,7268
0,186275;63,1697;16,6655
0,186006;63,1154;16,8395
0,185973;62,9891;16,8015
0,186898;63,4183;16,8193
0,186206;63,7373;16,8158
0,189065;64,627;16,8631
0,188579;64,9184;17,0291
0,186501;65,7408;17,0112
0,187349;65,9467;17,1436
0,187102;66,1125;17,1374
0,190273;67,0512;17,0708
0,187269;65,9553;17,0066
0,188934;66,8816;16,9886
0,188428;66,742;16,9267
0,188606;66,3941;16,9413
0,187783;65,5627;16,9733
0,187025;65,0799;16,933
0,187026;64,7848;16,973
0,187026;64,8137;16,8819
0,186962;64,9497;16,8211
0,186764;64,3364;16,8157
0,186976;64,2076;16,8081
0,186073;63,9514;16,8506
0,187219;63,9943;16,8985
0,187197;63,5487;16,9937
0,188708;63,9391;16,9857
0,189267;64,2078;16,9819
0,190518;64,7684;16,9904
0,190995;64,814;17,0426
0,19131;64,9459;16,9128
0,191055;64,738;16,8541
0,191923;65,081;16,8034
0,191399;64,9072;16,7828
0,191699;65,2535;16,6585
0,191284;65,2566;16,6694
0,19253;65,8684;16,7194
0,190193;64,7644;16,822
0,190861;64,8306;16,6858
0,190958;64,3804;16,8128
0,189656;63,973;16,7204
0,190027;64,1617;16,7546
0,192555;65,0539;16,6496
0,192047;64,8102;16,6093
0,191841;64,9737;16,6774
0,192004;65,217;16,5772
0,19133;64,994;16,5222
0,191243;64,9173;16,3238
0,190689;64,7513;16,2491
0,19018;64,4424;16,2662
0,188804;63,7942;16,3359
0,189199;63,8642;16,3276
0,189668;64,1506;16,1305
0,189025;63,6921;16,1688
0,189582;63,9509;16,1948
0,188585;63,1581;16,1188
0,188946;63,396;16,0225
0,186793;62,5477;15,7523
0,186982;62,4323;15,7546
0,187887;62,4583;15,7531
0,18745;62,39;15,8611
0,188037;62,3031;15,7927
0,187719;62,3884;15,6834
0,188269;62,1946;15,6836
0,189128;62,5892;15,5842
0,190984;63,3465;15,6954
0,190356;62,9934;15,6712
0,190079;63,151;15,5054
0,189328;62,89;15,5011
0,188572;62,5841;15,4217
0,188604;62,4194;15,2953
0,188414;62,4499;15,1654
0,188691;62,2349;15,3274
0,187933;62,048;15,4012
0,187911;62,2597;15,2688
0,189309;63,0399;15,2351
0,188416;62,9037;15,257
0,188664;63,2174;15,1695
0,18803;63,2025;15,2977
0,18764;63,4166;15,3504
0,187633;63,5043;15,2999
0,187883;63,9074;15,3084
0,187471;63,7364;15,3618
0,187262;63,8928;15,5069
0,188109;63,4161;15,4733
0,190882;65,2167;15,3399
0,191473;65,8591;15,2244
0,190478;65,5548;15,0285
0,189197;64,5463;14,9175
0,189917;64,9154;14,9291
0,190916;65,1023;14,8728
0,189905;64,358;14,8062
0,189209;63,6282;14,9358
0,191131;64,0087;14,7711
0,192291;64,6279;14,8657
0,191094;64,6174;14,8655
0,190594;64,9153;15,0177
0,190709;64,9449;15,2092
0,19092;65,2382;15,31
0,187464;63,6807;15,332
0,19028;64,1528;15,3498
0,191018;63,9242;15,4797
0,190356;63,8741;15,3445
0,190023;63,9114;15,4151
0,189063;63,3901;15,3566
0,189255;63,3028;15,239
0,18639;61,5804;15,2092
0,184318;61,069;15,2933
0,183027;60,8079;15,3248
0,183993;61,6368;15,2997
0,184253;61,7515;15,2714
0,184377;61,7931;15,2801
0,184443;61,7967;15,1733
0,183492;61,1092;15,0227
0,18327;60,8641;15,1174
0,184182;60,8528;15,239
0,182991;60,9084;15,1921
0,182367;60,8587;15,0399
0,1817;60,6669;15,0301
0,180753;60,273;15,0193
0,181637;60,6569;14,9993
0,180764;59,8961;14,7747
0,180021;59,9533;14,8315
0,180051;60,1614;14,9399
0,179083;59,4978;14,979
0,178718;59,37;14,8637
0,17868;59,6067;14,8545
0,178713;59,4015;15,033
0,17899;59,183;14,9255
0,179284;59,3521;14,9391
0,17962;59,6697;14,8878
0,179695;59,5034;14,8467
0,18007;59,2168;14,9557
0,180332;59,1489;14,9679
0,181572;59,6356;14,9762
0,183434;60,3196;15,0286
0,18415;60,1618;15,1135
0,185743;60,0851;15,091
0,185838;60,3099;15,1446
0,184532;59,9858;15,2402
0,18335;59,3137;15,2204
0,182401;58,7121;15,1975
0,182992;59,1933;15,1512
0,183286;59,5129;14,9948
0,181986;59,0235;14,9949
0,182083;58,8457;15,0294
0,180412;58,0619;14,998
0,179077;57,7388;14,9581
0,177618;56,7719;14,9414
0,179108;57,1507;14,7939
0,181032;57,6342;14,7066
0,181964;58,0967;14,7933
0,182546;57,859;14,8154
0,18368;57,4762;14,8917
0,185236;57,9371;14,9496
0,185377;57,9627;14,8504
0,185925;58,3776;14,9559
0,185168;58,4067;14,8433
0,18552;58,9099;14,7533
0,184421;58,337;14,7372
0,185044;58,263;14,636
0,185493;58,8318;14,7289
0,186485;59,2174;14,5997
0,186136;59,1327;14,6436
0,185224;58,954;14,628
0,185394;59,1128;14,5611
0,183517;58,2437;14,4261
0,183773;57,9344;14,3576
0,181493;57,2847;14,3854
0,181327;57,2323;14,4062
0,182606;57,636;14,414
0,182248;57,5228;14,4692
0,181334;57,4247;14,4703
0,180154;57,0233;14,4799
0,180771;56,9364;14,4019
0,180957;57,0241;14,292
0,1791;56,3779;14,2597
0,178432;55,9606;14,4435
0,178968;56,1396;15,2736
0,180905;56,5553;15,4984
0,179168;55,894;14,9831
0,180526;56,4369;15,053
0,181572;56,9201;15,2075
0,183808;57,3896;14,84
0,18293;56,9552;15,0142
0,181979;56,7556;15,0796
0,181597;56,6019;15,2138
0,181128;56,2945;15,0916
0,180977;56,2505;15,0916
0,180064;55,9793;15,1324
0,18037;56,1753;15,3626
0,180559;56,4165;15,457
0,179654;56,2307;15,3381
0,179773;56,0794;15,1276
0,178897;55,8453;14,8691
0,180159;56,3131;14,7533
0,181412;56,9707;14,6824
0,181226;56,9838;14,6085
0,180573;56,9518;14,5212
0,180911;57,0927;14,2966
0,182228;57,5714;14,1008
0,184053;58,5382;13,9412
0,182448;58,0824;13,9119
0,180959;57,1161;13,8567
0,181028;57,164;13,7777
0,180591;56,5258;13,4468
0,180316;56,2603;12,6751
0,180992;56,7383;13,1342
0,183227;57,4683;13,1243
0,18308;57,1602;13,3833
0,181902;56,4988;13,6217
0,181246;56,5552;13,9193
0,180871;56,2743;13,8605
0,180507;56,0701;13,5377
0,182275;56,756;13,4069
0,182566;56,7106;13,4525
0,18158;56,5168;13,4373
0,181531;56,6876;13,5625
0,181047;56,5373;13,8508
0,180594;56,6876;13,9429
0,181027;56,6152;13,5449
0,181069;56,6747;13,4886
0,180916;56,5878;13,2177
0,181321;56,9857;13,4619
0,180626;57,002;13,481
0,180105;56,9096;13,3754
0,180145;57,0303;13,4111
0,180746;57,4437;13,3945
0,180279;57,7408;13,6951
0,181007;57,9585;13,3589
0,181774;58,5786;13,5776
0,183523;60;13,6771
0,183471;60,1482;13,769
0,182947;59,6564;13,6462
0,181887;59,0014;13,5472
0,182604;58,8843;13,4248
0,184142;59,5415;13,558
0,183752;59,0855;13,7206
0,183719;59,3862;13,8178
0,184173;58,9695;13,244
0,183637;59,2295;13,1272
0,183667;59,5787;12,889
0,185599;60,2426;12,8231
0,18602;60,3792;12,8728
0,184611;60,3014;12,8825
0,185417;60,7397;13,1688
0,184488;60,6227;13,0963
0,183523;60,1836;13,1662
0,182543;59,8806;13,2834
0,181191;59,0657;13,2123
0,182099;59,3705;12,9575
0,18162;59,2418;13,0417
0,181365;59,0823;12,9771
0,181244;58,9325;12,8514
0,182335;59,6572;12,6931
0,182884;59,8185;12,6838
0,183265;59,9102;12,4836
0,182248;59,4102;12,4958
0,182127;59,5436;12,3363
0,182184;60,0633;12,1193
0,181212;59,8454;12,0336
0,180092;60,5819;12,2185
0,180751;60,7503;11,1895
0,181397;60,3281;10,0568
0,180968;60,0605;10,2848
0,180479;59,9886;10,9286
0,18018;59,9611;11,4878
0,180324;59,9298;11,4936
0,180526;60,1873;10,9954
0,179784;59,799;10,9588
0,179914;59,9266;11,1282
0,179224;59,6521;11,2718
0,178067;59,249;11,1137
0,178294;59,3612;10,9855
0,177662;59,1409;10,8452
0,177328;59,0396;10,7002
0,177337;59,1312;10,3563
0,178295;59,1397;10,3626
0,177813;59,1476;10,2542
0,175306;58,5469;10,2127
0,1746;58,532;10,2103
0,175135;58,7306;10,3191
0,173291;58,5454;10,6165
0,171755;58,0557;10,8248
0,170722;57,7817;10,8462
0,169843;57,8503;10,8682
0,167981;57,3387;10,7769
0,170451;57,1411;11,2752
0,170142;56,9966;10,9318
0,16963;57,1694;10,6805
0,168565;57,2656;10,5844
0,170517;57,6679;10,7901
0,17073;57,7706;10,5594
0,169571;57,5336;10,5754
0,169416;57,6242;10,7012
0,170367;58,0993;10,7261
0,170115;58,129;10,8309
0,170971;58,2242;10,9398
0,169345;57,6527;10,9493
0,168605;57,566;10,8441
0,1692;57,5186;10,8459
0,170673;58,0102;10,6824
0,171499;58,4255;10,7989
0,170075;58,0169;10,8386
0,169382;57,8134;10,8396
0,169262;57,9375;10,8063
0,167996;57,7832;11,1308
0,166873;57,5811;11,0808
0,168167;57,7612;11,2433
0,170797;58,3151;11,306
0,172168;58,0713;11,4963
0,17269;57,921;11,8695
0,172558;57,6869;11,659
0,172398;57,6196;11,544
0,171365;57,0861;11,2898
0,171883;57,3392;11,4336
0,171651;57,2721;11,5351
0,172241;57,5706;11,6396
0,171459;57,5118;11,8492
0,170977;57,4706;11,9375
0,172078;57,5852;11,914
0,172714;57,614;11,6984
0,172986;57,7643;12,0112
0,173593;58,0833;12,3189
0,173656;57,8716;12,3069
0,173639;58,1179;12,2404
0,173506;58,1557;12,0949
0,173433;58,0869;12,2916
0,17486;58,4296;12,3741
0,175466;58,4557;12,4556
0,177762;59,248;12,2903
0,177976;59,2527;12,328
0,17831;59,2808;12,3805
0,177965;59,1823;12,3277
0,179213;59,6207;12,3073
0,181039;60,249;12,2963
0,180543;59,9898;12,406
0,179505;59,6325;12,6859
0,179259;59,2746;12,7489
0,179979;59,4604;12,7478
0,178698;59,0061;12,8747
0,177139;58,4622;12,8801
0,177114;58,5318;12,7982
0,176038;58,2773;12,6488
0,17618;58,4125;12,404
0,17612;58,3311;12,4511
0,176847;58,5814;12,5488
0,176645;58,5182;12,5296
0,177129;58,9911;12,3702
0,176201;58,6924;12,362
0,176669;58,9281;12,3345
0,177102;59,2948;12,3345
0,17725;59,2811;12,3555
0,176725;59,2348;12,4788
0,175656;58,837;12,5695
0,176298;59,1446;12,7546
0,175264;58,7082;12,9156
0,175647;58,8987;12,9182
0,174869;58,694;12,9707
0,174624;58,6117;13,0132
0,174943;58,717;13,0169
0,175473;58,5596;13,2033
0,175389;58,3152;13,176
0,174601;58,1989;12,1739
0,173768;57,7343;12,25
0,173254;57,4544;12,3178
0,173621;57,6291;12,1789
0,173184;57,6002;12,3233
0,172671;57,0463;12,3571
0,172187;56,8734;12,3683
0,172479;56,9957;12,3722
0,171737;56,6019;12,4137
0,170983;56,3569;12,4306
0,172098;56,3878;12,4698
0,173233;56,5925;12,4875
0,17475;56,7597;12,4897
0,174362;56,5892;12,4922
0,174705;56,6261;12,3967
0,174654;56,4115;12,5092
0,175877;56,3888;12,5391
0,174799;55,9288;12,6039
0,174193;55,8288;12,5485
0,174626;56,2908;12,6208
0,174425;56,2914;12,5985
0,17416;56,184;12,5616
0,174337;56,2613;12,5702
0,174161;56,0408;12,4747
0,175767;56,6278;12,4625
0,17644;57,2196;12,5094
0,175809;56,9533;12,5345
0,177019;57,6736;12,6191
0,177651;58,1718;12,4646
0,17768;58,0171;12,4597
0,178799;57,7701;12,4314
0,17851;57,5899;12,302
0,176789;56,5918;12,298
0,17632;56,3554;12,2809
0,176444;56,3438;12,3682
0,17688;56,5201;12,4149
0,177292;56,6537;12,3829
0,177488;56,7608;12,2933
0,175256;55,9208;12,2133
0,17455;55,6717;12,2385
0,175963;56,3742;12,223
0,175474;56,4334;12,1169
0,175842;56,6616;12,1596
0,177757;57,1;12,0956
0,176951;56,5041;12,0285
0,177515;56,8011;11,9598
0,176464;56,6122;11,9556
0,177059;56,9359;11,8329
0,176843;56,9372;11,7604
0,177107;57,0188;11,7416
0,17818;57,4942;11,7128
0,179685;57,5521;11,5076
0,179901;57,7033;11,4288
0,179197;57,4954;11,5932
0,177152;56,8391;12,162
0,177987;57,1072;11,5986
0,178447;57,0039;11,4546
0,179358;57,1747;11,5528
0,180297;57,5598;11,7467
0,181102;57,7626;11,5787
0,179829;57,2649;11,5851
0,179372;57,285;11,6422
0,179589;57,5375;11,5002
0,180512;57,7646;11,4106
0,180147;57,5796;11,3626
0,180963;57,8332;11,2866
0,182722;58,5714;11,1873
0,190646;62,3699;11,0814
0,193458;64,0626;11,0755
0,188527;62,0659;11,1238
0,187949;61,4311;10,9686
0,18884;62,2794;10,9999
0,186277;61,1454;10,9122
0,187865;61,5539;10,9337
0,186957;60,8583;10,9048
0,188004;61,3222;10,9751
0,188773;61,7655;10,9176
0,189259;61,6644;10,8973
0,189128;61,7494;10,8518
0,190629;62,6027;10,8944
0,191404;62,726;10,5859
0,189546;61,9997;10,5896
0,192382;63,486;10,7596
0,19213;63,2012;10,75
0,190278;62,7148;10,702
0,191164;63,0066;10,748
0,191228;62,5229;10,6591
0,189056;61,7354;10,6558
0,188333;61,7684;10,636
0,188715;61,9164;10,5999
0,18926;62,3033;10,504
0,188564;61,8215;10,6205
0,188404;61,9408;10,6463
0,189939;62,5327;10,6402
0,187145;61,261;10,7418
0,188613;61,5945;10,8981
0,188403;61,409;11,1462
0,188121;61,6659;11,1735
0,188726;62,271;11,1875
0,189793;62,642;11,3384
0,189531;62,5937;11,3136
0,188281;62,0188;11,0955
0,18806;62,2056;11,1198
0,187349;61,929;11,1478
0,187057;61,9822;11,1028
0,186879;62,0064;10,8916
0,185431;61,8125;10,9387
0,187539;62,668;10,9832
0,186413;62,3431;10,9037
0,187816;63,1164;11,0474
0,185354;62,2511;10,8731
0,186286;62,6851;10,9534
0,187047;63,4838;10,7516
0,188173;64,0683;10,9016
0,186365;63,6175;10,9288
0,186917;63,7873;10,9495
0,185742;63,2396;11,061
0,185659;62,9497;11,1103
0,185248;62,7908;11,2343
0,18531;63,1359;11,3217
0,185194;63,291;11,3181
0,183843;62,7565;11,1312
0,184667;63,1394;11,1269
0,184469;63,2194;11,102
0,184248;63,2267;11,0707
0,184167;63,2604;11,0452
0,183602;63,1216;10,9985
0,182925;62,8338;10,9772
0,181971;62,4442;11,0401
0,180822;62,098;11,0332
0,180533;62,2062;11,1434
0,181141;62,2934;11,0958
0,181797;62,2556;11,0938
0,181934;62,4352;11,0235
0,182284;62,9006;11,0513
0,183049;63,2746;11,1069
0,183126;63,4888;11,2756
0,182861;63,1957;11,3793
0,182435;62,9235;11,4598
0,18218;63,0836;11,3916
0,181865;62,9471;11,542
0,181681;62,9726;11,6866
0,180997;62,7805;11,7712
0,179576;62,3497;11,831
0,179504;62,559;11,8924
0,180486;63,1358;11,8659
0,181398;63,4549;11,7663
0,18204;63,4975;11,7119
0,182013;63,5425;11,6572
0,182346;63,595;11,8274
0,186214;66,2856;11,9034
0,187277;66,9075;11,916
0,187674;68,2234;11,6919
0,184239;66,7535;11,595
0,183835;66,3772;11,338
0,185392;66,8932;11,367
0,185647;66,8757;11,3585
0,186029;67,1807;11,341
0,185971;67,1783;11,4329
0,186384;67,6163;11,4696
0,189178;68,5259;11,3784
0,18798;67,7911;11,4633
0,186394;67,3963;11,5652
0,186405;67,3911;11,7504
0,187428;68,1451;11,6327
0,187229;68,0821;11,564
0,187126;68,0447;11,4229
0,18523;67,7443;11,3446
0,185536;68,2737;11,3001
0,184596;68,4628;11,3356
0,183061;68,2505;11,3543
0,183694;69,0286;11,1539
0,184481;69,8685;11,1934
0,18408;69,9744;11,3224
0,18424;69,5728;11,2607
0,183066;68,637;11,1856
0,182632;68,2826;11,1588
0,183381;68,1958;11,1985
0,183844;67,7519;11,2546
0,18571;67,0098;11,3101
0,185742;66,4725;11,3442
0,1874;66,2497;11,4307
0,185359;66,1594;11,4498
0,184137;65,8244;11,3981
0,182597;65,7585;11,4287
0,182027;65,8355;11,403
0,180626;65,5906;11,2815
0,18016;65,5745;11,1546
0,180182;65,2221;11,1618
0,179772;65,4244;11,0358
0,180079;66,2115;11,0095
0,178395;66,627;10,881
0,179213;66,9685;10,8741
0,178273;66,4032;10,9171
0,179368;66,1832;10,8646
0,179917;66,7727;11,0588
0,177984;65,9751;10,9451
0,178003;65,7508;10,893
0,178957;65,5305;11,03
0,180182;65,4026;11,1129
0,180297;65,7238;11,0842
0,179437;65,814;11,1169
0,178981;65,3065;11,1239
0,18035;65,3101;11,1239
0,178838;65,6299;11,1651
0,178745;65,7476;11,1781
0,17805;65,6345;11,0336
0,17864;65,8129;11,0361
0,178332;65,7742;11,089
0,177753;65,5962;11,0688
0,177207;65,6517;11,0508
0,17687;65,5799;11,0474
0,178316;65,9912;11,1354
0,177963;66,0918;11,1129
0,178392;66,2155;11,0759
0,179544;66,8497;11,1111
0,180458;67,5238;11,1316
0,180782;67,6812;11,221
0,180926;67,9975;11,1897
0,180933;66,6159;11,1729
0,179388;65,9931;11,1308
0,179673;66,0081;11,1375
0,179283;65,5871;11,1065
0,179169;65,9485;11,1168
0,178629;65,6067;11,1388
0,179647;65,6664;11,2155
0,179033;66,5072;11,1523
0,179357;66,78;11,1674
0,179531;66,9436;11,1005
0,179811;66,6342;11,0707
0,178169;66,5335;10,9856
0,177546;66,2921;10,9394
0,178967;66,4467;10,9448
0,180032;66,8242;10,9027
0,180017;66,7377;10,816
0,180516;66,9227;10,7414
0,179162;66,2416;10,6614
0,179358;66,5022;10,6118
0,179433;66,4225;10,5277
0,179029;66,255;10,5498
0,178883;66,4337;10,4932
0,179581;66,6208;10,4525
0,179916;66,7454;10,3882
0,180201;67,1121;10,4007
0,18175;67,371;10,4469
0,183371;68,0085;10,4087
0,184247;68,4073;10,4148
0,184907;68,7448;10,4148
0,183854;68,8865;10,3947
0,182657;68,8762;10,3959
0,182242;69,5218;10,3963
0,18057;69,4706;10,4169
0,178579;67,0795;10,4155
0,178209;66,8605;10,4562
0,177885;66,9167;10,4945
0,177391;67,192;10,4187
0,177522;67,082;10,4274
0,176768;66,7617;10,4168
0,176019;66,4438;10,4671
0,174794;66,3309;10,4142
0,175203;66,3634;10,4879
0,175626;66,5499;10,5735
0,175166;66,3318;10,4972
0,174802;66,0016;10,5425
0,173979;65,917;10,5572
0,173715;65,93;10,6809
0,174224;66,3412;10,6067
0,173405;66,0987;10,5563
0,171867;65,3577;10,4869
0,171804;65,6601;10,599
0,171835;65,5859;10,6512
0,173243;65,5691;10,6009
0,174058;65,6686;10,4504
0,174434;66,0199;10,5064
0,174917;66,0628;10,4737
0,174917;65,6517;10,4755
0,175623;65,7147;10,5085
0,175339;65,6783;10,4942
0,176329;66,5429;10,4619
0,176523;66,7044;10,5196
0,175801;66,247;10,5952
0,175472;66,2022;10,6599
0,175067;65,8568;10,6511
0,174235;65,5401;10,749
0,173858;65,5149;10,6689
0,173568;65,2582;10,6888
0,173465;65,6182;10,8229
0,174616;65,757;10,874
0,175738;65,8895;11,0945
0,174398;65,8145;11,7506
0,17451;65,7956;11,6366
0,174292;65,8004;11,8712
0,174174;65,843;11,6275
0,173829;65,9646;11,6424
0,174353;66,0763;11,4725
0,173997;65,7674;11,9692
0,173548;65,589;12,2984
0,173329;65,4021;12,0242
0,172485;65,4201;12,2672
0,171865;64,6694;12,1064
